startup_name,location_country,sector,funding_date,funding_year,date_precision,amount_usd,amount_is_estimate,investors,stage,debt_equity,female_cofounder_or_ceo,local_founder,intnl_founder,launched,accelerator,employees,source_file,country,region_group
The Good People Data Company,South Africa,fintech,1-12-01,2025,full_date,400000.0,True,REdimension Real Estate Technology and Sustainability Fund,Undisclosed,Equity,No,,,2018,No,7.0,Funded_African_tech_startups_2025__by_country_.xlsx,South Africa,Africa
Sourcefin,South Africa,fintech,1-12-01,2025,full_date,8200000.0,False,Futuregrowth Asset Management,Undisclosed,Equity,No,,,2020,No,33.0,Funded_African_tech_startups_2025__by_country_.xlsx,South Africa,Africa
Crealo,Morocco,other,1-01-01,2025,full_date,1420000.0,False,"212 Founders, Kima Ventures, Evolem, Super Capital, and angel investors",Seed,Equity,Yes,,,2021,Yes,13.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Wanaut,Morocco,e-commerce and retail-tech,1-01-01,2025,full_date,200000.0,True,Augustulus Ventures,Undisclosed,Equity,No,,,2019,Yes,6.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Tookez,Morocco,fintech,1-03-01,2025,full_date,1500000.0,False,Azur Innovation Fund,Undisclosed,Equity,Yes,,,2020,No,9.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
ORA Technologies,Morocco,super app,1-03-01,2025,full_date,1500000.0,False,,Seed,Equity,No,,,2023,No,41.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Paylik,Morocco,fintech,1-03-01,2025,full_date,200000.0,True,CDG,Undisclosed,Equity,No,,,2021,Yes,8.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Yola Fresh,Morocco,agri-tech,1-06-01,2025,full_date,7000000.0,False,"led by Al Mada Ventures, with participation from Algebra Ventures, E3 Capital, Janngo Capital, and FMO, the Dutch entrepreneurial development bank.",Pre-Series A,Equity,No,,,2023,No,77.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Userguest,Morocco,travel,1-09-01,2025,full_date,2400000.0,False,"led by Al Mada Ventures, and featured CDG Invest, Saviu Ventures, UM6P Ventures, Kalys VC, Plug & Play, and esteemed business angels Philippe Limes and Thane Kuhlman.",Seed,Equity,No,,,2018,No,32.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Kwiks,Morocco,recruitment & HR,1-09-01,2025,full_date,827000.0,False,Azur Innovation Management,Undisclosed,Equity,Yes,,,2013,Yes,28.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
WiAssur,Morocco,fintech,1-10-01,2025,full_date,300000.0,True,AXIAN Group,Undisclosed,Equity,No,,,2019,No,30.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Agenz,Morocco,prop-tech,1-10-01,2025,full_date,400000.0,True,Renew Capital,Undisclosed,Equity,No,,,2020,No,39.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Colis,Morocco,logistics,1-10-01,2025,full_date,300000.0,False,Witamax,Pre-Seed,Equity,No,,,2022,Yes,3.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Cathedis,Morocco,logistics,1-11-01,2025,full_date,713000.0,False,"Fond Capital Venture (FCV), the VC fund of BMCE Capital Investments, and Beltone Venture Capital.",Undisclosed,Equity,No,,,2015,Yes,43.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Enakl,Morocco,mobility,1-12-01,2025,full_date,1400000.0,False,"led by Catalyst Fund and also featuring Renew Capital, Digital Africa, Station F and 15 business angels",Pre-Seed,Equity,No,,,2023,Yes,18.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
PTS,Morocco,fintech,1-12-01,2025,full_date,500000.0,False,BMCE Capital,Undisclosed,Equity,No,,,2020,No,113.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Z,Morocco,e-commerce and retail-tech,1-12-01,2025,full_date,1050000.0,False,"MNF Ventures, Witamax, Cash Plus Ventures, and Kalys Ventures",Undisclosed,Equity,No,,,2022,No,11.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
Talaty,Morocco,fintech,1-12-01,2025,full_date,100000.0,True,Witamax and Renew Capital,Undisclosed,Equity,No,,,2022,No,5.0,Funded_African_tech_startups_2025__by_country_.xlsx,Morocco,Africa
ProXalys,Senegal,e-commerce and retail-tech,1-01-01,2025,full_date,500000.0,False,"216 Capital, Haskè Ventures and Digital Africa",Undisclosed,Equity,No,,,2021,Yes,11.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
Logidoo,Senegal,logistics,1-02-01,2025,full_date,1500000.0,False,"Maroc Numeric Fund II, 216 Capital, Gullit VC, Founders Factory Africa, Sunny Side Venture Partners, and Kalys Ventures.",Undisclosed,Equity,No,,,2020,Yes,40.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
Maad,Senegal,logistics,1-05-01,2025,full_date,3200000.0,False,"led by Ventures Platform, with participation from Seedstars International Ventures, Reflect Ventures, OuiCapital, Launch Africa, Voltron Capital, and Alumni Ventures. Proparco and local banks participated in the debt financing.",Seed,Equity/Debt,Yes,,,2020,No,63.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
LAfricaMobile,Senegal,other,,2025,year_only,6800000.0,False,"led by Janngo Capital, with participation from a distinguished group of investors, including French soccer players Aurélien Tchouaméni and Jules Koundé, founders of Expensya Karim Jouni and Jihad Othmani, and investment firms SouthBridge Investments and Ciwara Capital (June), Bpifrance and other private investors (December)",Series A,Equity,No,,,2014,Yes,36.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
Rubyx,Senegal,e-health,1-09-01,2025,full_date,440000.0,False,Proparco,Undisclosed,Debt,No,,,2018,No,21.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
Socium,Senegal,recruitment & HR,1-11-01,2025,full_date,5000000.0,False,,Seed,Equity,No,,,2021,No,36.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
Solarbox,Senegal,energy,1-11-01,2025,full_date,1000000.0,False,"Digital Energy Facility  –  a collaboration between Agence Française de Développement (AFD), IetP, and Gaia Impact Fund  –  alongside Launch Africa Ventures, JLL Foundation, and Teranga Capital.",Pre-Seed,Equity,No,,,2021,Yes,1.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
Eyone,Senegal,e-health,1-12-01,2025,full_date,1000000.0,False,"Sonatel Group, BICIS",Undisclosed,Debt/Equity,No,,,2015,Yes,37.0,Funded_African_tech_startups_2025__by_country_.xlsx,Senegal,Africa
Copianto AI,Ghana,AI/IoT,1-01-01,2025,full_date,100000.0,False,Shark Tank Malta,Undisclosed,Equity,Yes,,,2022,No,8.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ghana,Africa
Remoteli,Ghana,recruitment & HR,1-02-01,2025,full_date,315000.0,False,Jeremie Frimpong,Pre-Seed,Equity,No,,,2020,No,88.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ghana,Africa
Zeepay,Ghana,fintech,1-04-01,2025,full_date,3000000.0,True,"Africa50, Oikocredit, Injaro, Verdant Capital Hybrid Fund, and I&P",Undisclosed,Equity,No,,,2014,No,154.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ghana,Africa
Kola Market,Ghana,e-commerce and retail-tech,1-04-01,2025,full_date,200000.0,True,Madica,Undisclosed,Equity,Yes,,,2021,Yes,16.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ghana,Africa
Affinity,Ghana,fintech,1-04-01,2025,full_date,200000.0,True,,Undisclosed,Equity,No,,,2015,Yes,50.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ghana,Africa
Kofa,Ghana,mobility,1-09-01,2025,full_date,5000000.0,False,"Shell Foundation, co-funded with the UK Government through its Transforming Energy Access (TEA) platform.",Undisclosed,Equity,No,,,2021,No,29.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ghana,Africa
Aya Data,Ghana,AI/IoT,1-10-01,2025,full_date,900000.0,False,"54Collective, with participation from a group of angel investors.",Seed,Equity,Yes,,,2021,No,164.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ghana,Africa
Dawa Mkononi,Tanzania,e-health,1-01-01,2025,full_date,500000.0,True,"Sanofi Global Health Unit Impact Fund, Pontem Ventures, Warioba Ventures, Villgro Africa, Axian Group, Angel Investors",Seed,Equity,No,,,2020,Yes,21.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tanzania,Africa
Medikea,Tanzania,e-health,1-02-01,2025,full_date,100000.0,False,Catalyst Fund,Undisclosed,Equity,No,,,2022,Yes,19.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tanzania,Africa
Mazao Hub,Tanzania,agri-tech,1-02-01,2025,full_date,100000.0,False,Catalyst Fund,Undisclosed,Equity,No,,,2021,Yes,15.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tanzania,Africa
NALA,Tanzania,fintech,1-07-01,2025,full_date,40000000.0,False,"Acrew Capital, with participation from DST Global Partners, Norrsken22, HOF Capital, and existing investors including Amplo and NYCA Partners. A number of angel investors, including fintech founders Ryan King of Chime and Vlad Tenev of Robinhood made investments too.",Series A,Equity,No,,,2017,Yes,155.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tanzania,Africa
Bima,Tanzania,e-health,1-10-01,2025,full_date,300000.0,True,AAIC,Undisclosed,Equity,No,,,2010,Yes,89.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tanzania,Africa
Tunzaa,Tanzania,fintech,1-12-01,2025,full_date,250000.0,True,Warioba Ventures,Undisclosed,Equity,Yes,,,2024,Yes,12.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tanzania,Africa
Lapaire,Ivory Coast,e-health,1-01-01,2025,full_date,3000000.0,False,"Investisseurs & Partenaires (I&P), with participation from AAIC, FINCA Ventures and Beyond Capital",Undisclosed,Equity,No,,,2018,No,258.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ivory Coast,Africa
Djamo,Ivory Coast,fintech,1-01-01,2025,full_date,800000.0,False,DEG (Germany),Undisclosed,Debt,No,,,2020,Yes,144.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ivory Coast,Africa
Tolbi,Ivory Coast,agri-tech,1-02-01,2025,full_date,100000.0,False,Catalyst Fund,Undisclosed,Equity,No,,,2020,Yes,17.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ivory Coast,Africa
Waribei,Ivory Coast,fintech,1-10-01,2025,full_date,817000.0,False,"Mstudio, Saviu Ventures",Pre-Seed,Equity,No,,,2023,No,6.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ivory Coast,Africa
Viebeg,Rwanda,e-health,1-01-01,2025,full_date,200000.0,True,"J&J Impact Ventures, Sanofi Global Health Unit Impact Fund",Undisclosed,Equity,No,,,2018,Yes,27.0,Funded_African_tech_startups_2025__by_country_.xlsx,Rwanda,Africa
Ampersand,Rwanda,mobility,1-08-01,2025,full_date,2000000.0,True,"AHL Venture Partners, Everstrong Capital, Beyond Capital Ventures",Series A,Equity,No,,,2016,No,669.0,Funded_African_tech_startups_2025__by_country_.xlsx,Rwanda,Africa
Kasha,Rwanda,e-health,1-09-01,2025,full_date,2000000.0,True,Sanofi Global Health Unit’s Impact Investment Fund,Undisclosed,Equity,Yes,,,2016,Yes,193.0,Funded_African_tech_startups_2025__by_country_.xlsx,Rwanda,Africa
ClusterLab,Tunisia,AI/IoT,1-03-01,2025,full_date,600000.0,False,"Karim Beguir, early backers of InstaDeep, and regional angel investors.",Pre-Seed,Equity,No,,,2020,Yes,11.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tunisia,Africa
Wattnow,Tunisia,energy,1-09-01,2025,full_date,4000000.0,True,"Lateral Frontiers and 216 Capital. The round also features Outlierz Ventures, Satgana, Octerra Capital, and a group of strategic angel investors, including InstaDeep founder Karim Beguir and Guillaume Amblard.",Series A,Equity,No,,,2018,No,33.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tunisia,Africa
Konnect,Tunisia,fintech,1-11-01,2025,full_date,500000.0,True,Renew Capital,Undisclosed,Equity,No,,,2021,Yes,13.0,Funded_African_tech_startups_2025__by_country_.xlsx,Tunisia,Africa
Dodai,Ethiopia,mobility,1-03-01,2025,full_date,4000000.0,False,"Nissay Capital, Musashi Seimitsu",Series A,Equity,No,,,2021,No,47.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ethiopia,Africa
Kubik,Ethiopia,construction,1-04-01,2025,full_date,5200000.0,False,"African Renaissance Partners, Endgame Capital, and King Philanthropies",Seed,Equity,No,,,2021,No,36.0,Funded_African_tech_startups_2025__by_country_.xlsx,Ethiopia,Africa
PowerUP,Uganda,energy,1-02-01,2025,full_date,400000.0,True,"Delta40, Autodesk Foundation",Seed,Equity,No,,,2021,No,11.0,Funded_African_tech_startups_2025__by_country_.xlsx,Uganda,Africa
Agent Banking Company,Uganda,fintech,1-09-01,2025,full_date,2000000.0,True,Goodwell Investments,Undisclosed,Equity,No,,,2017,No,60.0,Funded_African_tech_startups_2025__by_country_.xlsx,Uganda,Africa
MPower Ventures,Zambia,energy,1-03-01,2025,full_date,2000000.0,False,Eastern and Southern African Trade and Development Bank (TDB Group),Undisclosed,Debt,No,,,2017,Yes,49.0,Funded_African_tech_startups_2025__by_country_.xlsx,Zambia,Africa
Bosso,Zambia,e-commerce and retail-tech,1-05-01,2025,full_date,350000.0,False,"Leonard by Vinci, Launch Africa Ventures, Renew Capital, Change-Com, and various angel investors",Pre-Seed,Equity,No,,,2022,No,16.0,Funded_African_tech_startups_2025__by_country_.xlsx,Zambia,Africa
Jamboo,Zimbabwe,fintech,1-01-01,2025,full_date,600000.0,False,Diaspora Kapita,Undisclosed,Equity,No,,,2023,No,1.0,Funded_African_tech_startups_2025__by_country_.xlsx,Zimbabwe,Africa
Ocular AI,Zimbabwe,AI/IoT,1-02-01,2025,full_date,500000.0,False,Y Combinator,Undisclosed,Equity,No,,,2024,Yes,3.0,Funded_African_tech_startups_2025__by_country_.xlsx,Zimbabwe,Africa
LabLabee,Algeria,ed-tech,1-09-01,2025,full_date,3400000.0,True,"led by Reach Capital, with significant contributions from Classera, and supported by existing investors Brighteye Ventures and e& capital. Additionally, prominent business angels like Cedric Sellin and Mohammed Husamaddi",Seed,Equity,No,,,2021,No,35.0,Funded_African_tech_startups_2025__by_country_.xlsx,Algeria,Africa
Noki Noki,DRC,logistics,1-06-01,2025,full_date,3000000.0,False,,Seed,Equity,No,,,2021,No,42.0,Funded_African_tech_startups_2025__by_country_.xlsx,DRC,Africa
MoneyHash,Egypt,Fintech,1-01-01,2025,full_date,5200000.0,False,"led by Flourish Ventures. Additional investors include Saudi’s Vision Ventures, Arab Bank’s Xelerate, and Emurgo Kepple Ventures, while the round also features the participation of Jason Gardner, founder and former CEO of Marqeta, and existing investors COTU, RZM Investment, and Github founder Tom Preston-Werner.",Pre-Series A,Equity,No,,,2021,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Khazna,Egypt,Fintech,1-02-01,2025,full_date,16000000.0,False,"SANAD Fund for MSME, anb Seed Fund, Aljazira Capital, Khwarizmi Ventures, Nclude, ICU Ventures, Quona Capital, Speedinvest and Disruptech Ventures.",Pre-Series B,Equity,Yes,,,2020,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Virtual CFO,Egypt,Fintech,1-03-01,2025,full_date,,False,Fawry,Undisclosed,Equity,No,,,2019,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Enza,Egypt,Fintech,1-03-01,2025,full_date,6750000.0,False,Algebra Ventures and Quona Capital,Seed,Equity,No,,,2023,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Money Fellows,Egypt,fintech,1-05-01,2025,full_date,13000000.0,False,co-led by Al Mada Ventures (AMV) and DPI Venture Capital via the Nclude Fund,Undisclosed,Equity,No,,,2016,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
MNT-Halan,Egypt,fintech,,2025,year_only,120400000.0,False,,Undisclosed,Debt,No,,,2018,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Thndr,Egypt,fintech,1-05-01,2025,full_date,15700000.0,False,"led by Prosus, with support from Y Combinator, BECO Capital, Endeavor Catalyst, JIMCO, Raba, and Onsi Sawiris.",Undisclosed,Equity,No,,,2020,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
ElGameya,Egypt,fintech,1-05-01,2025,full_date,,False,,Undisclosed,Equity,No,,,2020,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
PALM,Egypt,fintech,1-07-01,2025,full_date,,False,led by 4DX Ventures with participation from Plus VC and several international angel investors.,Seed,Equity,No,,,2024,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Flend,Egypt,Fintech,1-07-01,2025,full_date,3000000.0,False,"led by Egypt Ventures, with participation from Camel Ventures, Sukna Ventures, Plus VC, Banque Misr, and family offices including El Sewedy and Baalbaki. Debt financing was provided by MSMEDA and local banks.",Seed,Equity/Debt,Yes,,,2024,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Munify,Egypt,Fintech,1-09-01,2025,full_date,3000000.0,False,"led by Y Combinator, with participation from BYLD and Digital Currency Group",Seed,Equity,No,,,2024,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Sabika,Egypt,fintech,1-10-01,2025,full_date,,False,led by M-Empire Angels,Undisclosed,Equity,No,,,2022,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,Egypt,Africa
Naked,South Africa,Fintech,1-01-01,2025,full_date,38000000.0,False,"BlueOrchard, and also featuring increased support from existing backers Hollard, Yellowwoods, International Finance Corporation (IFC), and Germany’s development finance institution DEG.",Series B2,Equity,Yes,,,2018,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
NjiaPay,South Africa,Fintech,1-01-01,2025,full_date,1300000.0,False,"led by HAVAÍC, with participation from a number of prominent angel investors, including founders of Anyfin, Banxware, and Maxidrive.",Pre-Seed,Equity,No,,,2024,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
TradeShield,South Africa,Fintech,1-03-01,2025,full_date,820000.0,False,"FNB’s Vumela Enterprise Development Fund, in partnership with Edge Growth.",Undisclosed,Equity,No,,,2023,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
Stitch,South Africa,fintech,1-04-01,2025,full_date,55000000.0,False,"led by QED Investors, and also includes new investors Flourish Ventures, Norrsken22 and Glynn Capital.",Series B,Equity,No,,,2021,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
Sticitt,South Africa,fintech,1-06-01,2025,full_date,,False,Knife Capital,Undisclosed,Equity,No,,,2018,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
Paymenow,South Africa,fintech,1-07-01,2025,full_date,22500000.0,False,,Undisclosed,Debt,No,,,2019,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
MoneyBadger,South Africa,fintech,1-07-01,2025,full_date,400000.0,False,led by P1 Ventures and also featuring three angel investors involved in the bitcoin and crypto space.,Pre-Seed,Equity,No,,,2022,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
SAPay,South Africa,Fintech,1-07-01,2025,full_date,1000000.0,False,HAVAIC,Undisclosed,Equity,No,,,2022,No,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
Street Wallet,South Africa,Fintech,1-08-01,2025,full_date,350000.0,False,,Undisclosed,Equity,No,,,2021,Yes,,Funded_African_tech_startups_2025__by_sector_.xlsx,South Africa,Africa
